B003OURWUO,michael kallal,5,I love all the Foyle/s War programs.  Michael Kitchen is the best.  I was disappointed that season 7 only had 3 episodes as does season 8.  Tell them not to rest so much and get back to work giving us a full season of episodes.
B003OURWUO,Rebecca Lee,5,My husband and I love Foyle's War.  The characters are wonderful and the stories are so real and relavant.  We're learning more about the British point of view during WW11.
B003OURWUO,sharon kemm,5,every episode in the series keeps you interested and you want more. by the way- will there be more?? i'd like to see more of foyle's war.
B003OURWUO,Sudsy,5,Television at its best!. Quality show&#8230;actors are top notched and scripts are well written.A very different look  at such a sad time in the history of England. Hope the remaining seasons will be on air soon. Only negative is there are no subtitles.
B003P8ZZVI,Adrianne M. Callahan "3kmom",4,The parents were very crazy. They are like stage moms and the kids are very cocky about themselves but I did enjoy the kids performances and the way they performed.
B003P8ZZVI,Ma'am "Ma'am",4,I enjoy the crazy moms who really aren't aware as to who this child is they are raising. If you like to see bizarreBehavior this is the show for you.
B003P8ZZVI,Mary paushel,5,I love being able to go back and watch my favorite episodes over and over.  The sound and quality is excellent.
B003P8ZZVI,r. laver,5,this show is a good show and i love it so much i this it a funny to watch this kids on this show.thank you
B003PDL346,Chris's Review,5,I just love leverage.  it's one of my favorite shows. each season was better than the next season. to bad it was cancelled after just five seasons.
B003PDL346,Jim Phillips "Experience is what you get when...,5,As the cast gets more and more into character the quirks each character has really add to the story.  I think the funniest piece to date is when a couple of inept bad guys spill Eliot's coffee.As usual picture and sound on the disks is perfect.
B003PDL346,L,4,This season caused me to start watching Leverage - now I am hooked.  This season had some good episodes but Season 4 had great episodes and Season 1 had some tearjerkers.
B003PDL346,lremick,5,The team is really good at the con to help them get the bad people who are always up to no good.
B003PDL346,Steven T. "Steve",5,I really enjoy this series.  I have purchase all the films.  Great series.  They are a lot of fun. Thumbs up.
B003PDL346,Susan Harris,5,What a great premise righting wrongs done by the rich and powerful.  To bad there is no one around know to do this with our rich and powerful.
B003PDL346,T. Brady "Tom",4,I love watching the 5 seasons of this.  Characters play their roles right to the letter.  There is diversity which makes for quite an entertaining series.
B003PDL346,Victor Nettle "Dr Vic",4,Leverage Season 3 is a program that my wife likes. I find the plots a bit far fetched. She rates it as 4 stars.
B003PDL346,wc1001,5,I love this show - period!  Each season they have a new set of unique plots and I really enjoy watching the cons unfold. LOVE  Christian Kane!!!
B003PDL346,W. Simons "Wendi8",5,This show started out two season ago on a high note and never lets you down.  Characters are fascinating yet believable and very human.  The "bad guys" really are the best guys and gals on TV.
B003Q97D48,D. R. Roberts,5,Love these books!I was hooked on them really quick and vey addictive!!I got up early to get the newest release as soon as it come out!!Easy read and four friends characters are intriguing and very sexy.
B003Q97D48,Gabriella W.,3,Coffee!! The characters are either making coffee or drinking coffee...all of the time. If there is such a thing as a Columbian Coffee Bean Grower's Association? I am sure they are behind it. :)
B003QH7E94,Ajith Joseph,5,My 6 and 2 yr old are both equally excited about the adventures and mystery solving abilities of Blue and his friend.
B003QH7E94,Christine Vogelsang,5,Blue's Clues is a great show for kids. It makes them think and covers all educational areas such as math and science. My preschool grandchildren love it!
B003QH7E94,C. McKay "jewelry godess",5,Great show for kids of all ages!  My 7 year old and 4 year old still watch it and really enjoy it!
B003QH7E94,Gayle Lai "Nanna",5,My grandson watches Blue's Clues often. I was at the airport watching another toddler watching it. It's warm and gentle yet stretches the thinking.
B003QH7E94,gregory,5,Who doesn't love to watch blues clues.  My kids have yet to see an episode that they didn't like with steve or with joe
B003QH7E94,Jane Zachary,5,my two year old loves the show and is learning lots! i especially enjoy how excited she gets about the clues!
B003QH7E94,Jeffrey A. Hensley "Hensley's Bluegrass Music",5,Blue's Clues is one of our favorites.  It teaches simple lessons that children can usually pick up on pretty easily.  It's also entertaining enough that parents can sit through an episode without feeling tortured!  We are happy that Amazon is streaming this series.
B003QH7E94,moptop64,5,My son Irving loves Blues clues. He talks to Steve and Joe and loves to find clues. Netflix no longer has blues clues. So it's Amazon for us!
B003QH7E94,Sheree "Shar",5,My children enjoyed these video very much.  The videos are very entertaining and educational.  The lenght of the videos is perfect.
B003QMJJCY,Charlotte Puderbaugh,5,This show is very kid friendly. My 4 yr old granddaughter just loves it. I  like that there is no violence and that it teaches life lessons.
B003QMJJCY,Daizy72,5,We limit television viewing in our home. It's important to us that programs the children watch have value beyond entertainment. Blue's Clues certainly fits this criteria! I'm glad to have it available on Amazon Prime.
B003QMJJCY,EBeeH,4,Blue's Clues is a classic Nick Jr. show and my preschool age kiddos love it. The animation is cute and Steve speaks on their level without patronizing (which is important to me).
B003QMJJCY,g.hilary,5,This one seems to be my 4 year old grand-daughters favorite Magenta is a very cute addiction !Thank you so much
B003QMJJCY,gregory,5,Whether it was many years ago or today or yesterday blues clues is a show that's always watched in our house!
B003QMJJCY,HannahLynn,5,Watch this with my daughter all the time. keeps her interested. she calls every dog 'blue'added all the seasons to watchlist!
B003QMJJCY,Kerry,5,What can I say the kids love love love this show. I'm glad it's on prime for them!!!! We watch it all the time.
B003QMJJCY,Kindle Customer,5,When this show was first aired my children love loved it.  I even had to find the &#34;clue&#34; writing book.  Now my youngest grandson at 2 yrs is just as fascinated by the energy and colors that is shown.  He gets just as involved looking for Blue's clues as his mom did.  I would recommend this high energy positive presentation of the joy of learning and solving puzzles.
B003QMJJCY,N. R. "Handy Mandy",5,A wonderfully done cartoon. The imagery and artwork is beautifully done. The pace is exciting without being too overstimulating and frazzling like many of the other kids shows on today. Clues keep the kids guessing and playing the game of catch with nice scenario and allot of excitement for the little ones. Good informative show that will keep the kids happy.
B003QMJJCY,Sheree "Shar",5,My son (who is 3 years old) and daughter (who is 5 years old ) really enjoyed this season of Blue's Clues.
B003QMJJCY,Tabitha,5,Great!! I grew up on blue and now my child can do the same and loves it. Classic. Educational. Good family time
B003R7R1ZK,Annamarie Lubow "Anna",5,I love Betty White in this series and seeing &#34;Daphne&#34; from the old Frasier series as a caustic middle aged woman is a hoot.  Good dialogue and great characters.
B003R7R1ZK,Book worm,4,This is a great new show that is not just like every other sitcom out there.  This was only half a season and I wished it was longer.
B003R7R1ZK,charles ackley,5,Its great watching a show that is funny and clean to watch with whole family and Betty white is funnier than ever
B003R7R1ZK,K'ann Strohl,5,Never watched the show before. Really enjoying the show so far.all 4 women are funny and click. So happy I can watch from the beginning.
B003R7R1ZK,Marilyn M. Green,4,I have missed many episodes of this show when it is on TV so I just open my Kindle and watch at my convenience. The show is a comedy but it does focus on the lives of middle aged woman. It's just fun to see them entertain us.
B003R7R1ZK,mayzey "d.littin",4,I can watch this. I think a sense of humor is the most important thing you can give yourself in life. This is sarcastic - humor the way I like it.
B003R7R1ZK,M. Naidas,5,Great series
B003R7R1ZK,Robert C. Wieland "MUSIC LOVER",3,Not nearly as funny as it could be with the great cast that they have.. A well thought out punch line here and there do not make for a great show. Maybe some new writers might the help the show. And it only got an It's okay because of the actors otherwise it would have been one less star
B003R7R1ZK,S. Guerin,5,Hot in Cleveland is my daily treat of good humor.  The ladies represent the every woman in the most humorous way! Great writing and acting make this a show to share with any adult.  Not for children.
B003R7R1ZK,S. Mansfield,5,It's the characters who make a show enjoyable and these four are wonderful.  The plots are rather mundane at times but the actors make it worthwhile.
B003R7R1ZK,S. Marsh,5,Lots of fun and comedy. The main actresses are people I have either watched growing up or I grew up watching them. The writing and acting are great.
B003R7R1ZK,Sophie,5,Great set of characters.  Never laughed so much!  Would recommend to all women and a few men with a sense of humor.
B003R7R1ZK,Stacie M Guy,5,Decided to watch Season One one night as my husband watched football.  This series is laugh out loud funny.  Enjoyed it immensely.
B003R7R1ZK,The ROK,5,are SO damn funny! And I love Valerie and the English girl...so hot! Well in Cleveland that is! Love the show!
B003RG3ND0,glacierbear,4,one of the more realistic survival shows. From my knowledge of primitive survival These guys are the most realistic. The knowledge that Cody demonstrates and the calmness in which he goes about his day to day survival is amazing.
B003RRW3BC,Bill "I'm a Hispanic man who likes mostly non...,4,Policy makers and politicians versus the real source of power as symbolized by a four leaf clover. Watch the season and come to your own conclusions. The 1% are powerful because...
B003RRW3BC,B's Mom,5,Too bad the show was cancelled.  I really enjoyed watching it.  The character development and the plot twists kept me engaged.  I would love to have seen a second season.
B003RRW3BC,Carole M,5,Riveting. Wish there'd been a second season but glad for the ending. One of the most satisfying single season shows ever.
B003RRW3BC,DD "DD",2,This series just drags and drags____ i lost interest and have not watched the rest of the season. I got about 3/4 of the way through the season waiting for a big moment of some sort to happen. It never happened. I may try to finish watching it
B003RRW3BC,djr311,5,The story line is so intense you can't wait until the next episode.  Who are the good guys and who are the bad guys?  You think you have it figured out and then there is a new twist.  It is great mind candy for the mystery/thriller junkie.  I can't believe it was only filmed for one season.  How did we let that happen?  Bring back Rubicon season 2.
B003RRW3BC,Frank,4,It was a pretty good show. If it had gone on longer I would have watched it to the end.
B003RRW3BC,Fran's Fanciful Folly,5,The acting and the story line is great!  It keeps you intrigued.  You will enjoy this series which we highly recommend.
B003RRW3BC,Gerold Ransom "G Mon'e",3,I was watching this at work and got a little hooked it is a good season but not a full 5
B003RRW3BC,grand,5,Rubicon is well written and acted. I am sorry there is only one season. Many questions are unanswered and left in limbo.
B003RRW3BC,John Winner "JHW",5,I enjoyed watching this recently for the first time. Important relevance to current situation in both the UK (with all the camera tracking of persons and cars in London) and especially to the US - with all the information about NSA and other government agencies collecting and sharing data on innocent individuals. Dramatic and interesting.
B003RRW3BC,Julia Brown "naples4kids",4,I really enjoyed watching this series.  The acting and writing is great and the story line was interesting and believable. Unfortunately it was not renewed for a second season and the last episode did not tie up the story line.
B003RRW3BC,Kindle Customer,5,This is one of the best of its type.  The plot is very complex and it would be difficult to outguess the writers.  I highly recommend this series.
B003RRW3BC,KOBAM,5,Rubicon is straight out of the conspiracy theories held by those who are our most fearful and perhaps least logical citizens. It makes for sad commentary but also for greatly enjoyable viewing. So suspend disbelief and wade in you will not regret it.  Is there going to be a season two? I hope so.
B003RRW3BC,Leah,4,This was different than an average show. You will probably have a lot of it worked out before the main character because it shows you more. It is still worth watching.
B003RRW3BC,Lee Lyte,2,I like these kinds of programs. This one disappointed.Confusing and slow. No build of like for any characters except Richardson and ..... Why didn't he pick up the CD? I should stop here.
B003RRW3BC,luvsminis "mini horse lover",4,i chose this rating because i enjoyed it. i dont like profanity so like movies without it. i would recommend this series.
B003RRW3BC,Nana C,5,Had to watch the season to figure out what was going on but very intriguing.  It still left unanswered questions though.
B003RRW3BC,New2This,5,I had never heard of this program before but I must say that I enjoyed itimmensely.  This program is very well written and acted.
B003RRW3BC,Nick Kaspar,5,Too bad it didn't get picked up for additional seasons.  &#34;Rubicon&#34; had great potential.  It was like &#34;X-Files&#34; but without the aliens and supernatural. The twists and turns this series takes are just enough to keep you intrigued but not enough to give you whiplash (like &#34;The Following&#34; does).  The entire cast are amazing in their roles.  James Badge Dale carries the show without getting in the way of the other actors' performances.  Dallas Roberts is perfect as the comic relief of the team.  The great Miranda Richardson turns in an excellent performance as the tortured widow trying to figure out why her husband committed suicide.  Even Arliss Howard shows that a gay character can be the moral center of a show whose target audience is straight men.  I enjoyed watching &#34;Rubicon&#34; and recommend this series to anyone.
B003RRW3BC,Phyllis,3,Haven't finished the season yet - it's fun - getting a bit thin - but fun. For some reason it's just not out first choice
B003RRW3BC,P. Tibbs "Pat Tibbs",4,This series is intense and exciting. The acting and writing are very good. I can't understand why it wasn't renewed.
B003RRW3BC,Rburch,5,Best government conspiracy show in a decade. Cannot believe they shut it down after one season . Wish it would continue
B003RRW3BC,Richardao,5,This was started as a very good show. It was on for only one season.It could have been a great show but you decide.
B003RRW3BC,Robert Fischer "Alone At the Alter",3,The plot moves slowly and the characters aren't that compelling. I go back to this series from time to time to &#34;cleanse my palate&#34; so to say.
B003RRW3BC,Scott,5,This is a deep thriller so you'll need patience with the storyline as it eeks out clues bit by bit. To bad AMC didn't think it was worthy of a 2nd season.
B003RRW3BC,Scotty,5,Great show only one season though so don't get excited no ending just leaves you hanging but still worth the watch for us conspiracy nuts :)
B003RRW3BC,S. McDonald,3,I want to give this series 3.75.. I found the series by accident. I'm glad I did. There is intrigue around every corner- it has a Canadian feel to the film quality
B003RRW3BC,southerntothecore "richard",4,The movies and TV shows usually follow the agent in the field as they go about saving the world from doom. This one takes the viewer deep in-house to &#34;fly on the wall&#34; with a team on &#34;intel analysts&#34; that look and act nothing like the James Bond.. BUT... manage to follow the disjointed clues t unravel the a sinister Gordian knot of clues to deal with the bad guys. It kept my interest all the way through..
B003RRW3BC,Steve,5,This is an exceptionally well done program. The actors and plot lines fit together into an intense and absorbing show.
B003RRW3BC,Ted,4,If you like being strung along with multiple mysteries on many episodes this is for you.  I do like the cast and the ability to watch an episode every other day so the story line is fresh in my mind.
B003RRW3BC,Terri,5,Enjoyed the characters immensely; well developed personalities.  The season kept me interested and excited for the next episode. Love it that it is on Prime to watch streaming.
B003RRW3BC,troutpaws "troutpaws",5,Compelling story. Is a bit slow at times but Excellentry writing. Thoughtful acting. You like these people. Another well done series by AMC
B003S7JPSU,Andrew A,5,Great DVD. Contains the latest episodes from the most recent run of Futurama from Comedy Central. The episodes are hilarious and includes bonus content. A true Futurama fan will not be disappointed!
B003T0M4U2,A. Thompson "marie michael gabriel raphael",5,i have continued my anti-aging studies because of Morgan Freeman's insight into the aging process and how soon we are going to lick it for good.  This was the best in the series along with the others which is just as well done and informative as the anti aging segment.
B003T0M4U2,Kat Kay "Kat Kay",5,I'm am really enjoying this program.  There is lots of science and lots of questions about possibilities.  This is a great purchase.
B003T0M4U2,Small Town Blues "jf",5,I have always loved sci-fi stuff but real science intimidated me a LOT. I went back to college in my 40s and found out not only did I like science I was pretty good at it. This led to an interest in shows and books I wouldn't have touched earlier. This show takes the people on the cutting edge of science and tops in their field and presents their ideas in laymen terms as much as possible. Since I am definitely a layman I appreciate this very much. I am looking forward to season 3 :-)!
B003TJKRXY,Amazon Customer,5,If you value some time for your kids to wind down and they are just not up for a story. Little Bear takes children on an adventure using Little Bear's fun and wholesome imagination.
B003TJKRXY,gregory,1,I REALLY HATE IT BECASUE I DON'T LIKE IT THAT WAS REALLY SCARY AND WE DO NOT LIKE IT THAT WAS OK
B003TJKRXY,Kelley Forrester,5,My kids love this show and I love that it's safe for them to watch. I feel confident that they can watch it and I don't have to worry that they will see something they shouldn't.
B003TJKRXY,L. Wickline,5,Great wee stories and great morals. Highly recommend! My 2 year old and 7 year old and I all agree :)
B003TJKRXY,Mark and Lindsay,5,This imaginative program offers beautiful animation mixed with fun adventures. My kids love anything that involves imagination and there is plenty of it in this program.
B003TJUEOQ,Amazon Customer "Renaissance Man",5,Little Bear is sweet and a great way for kids to wind down.  Good music and imagination.  I would highly recommend.
B003TJUEOQ,Chefgrandma,5,Little Bear is always entertaining and fun! My little ones love every episode and so do I. They even learn some things by watching!
B003TJUEOQ,gregory,1,I don't like it all it was very great that was for adults and was not beautiful and that is not pretty
B003TJUEOQ,Rose ASL,5,Little Bear is such a long-time favorite of mine. They just don't make decent kids' shows any more. I can't wait for the other seasons to go up on Prime.
B003TVS3JC,Mix-in-it,5,One of my favorite shows on SNICK.  Had to re-live the moment.  Oh where oh where did my youth go?  Come back.  JK.
B003TVS3JC,Mpr90,5,My favorite cartoon from when I was a kid! I've been waiting a LONG TIME for these DVD. Thank GOD!! I'm all for Ickis! He's my favorite!!! I'm glad these are back. Check em out! You'll love these little guys!
B003TVS5C2,Judith E. Oakland,2,I loved Kevin Kline in Dave.  It's one of my favorite movies.  I also loved him in the Cole Porter movie.  I writing that to soften my criticism; I feel disloyal when I say he is wasted in this stupid movie.  He is usually wonderful in everything he does.  Just my opinion.
B003TVS5C2,Michael Harbour "mharbour",3,It's all about eccentricity. But eccentricity played mostly for charm and amusement by actors who accomplish this sort of thing well. It's a fun trifle.
B003U6OTK8,Brian Parks "A man like any other. Only more so.",3,Talk about actors that can do deadpan. I like it but man I don't know if I can watch more than one. On the other hand I want to see what happens next.
B003U6OTK8,Consumer 45,5,It is pure fun. Nonsense at its best. Not in the league of Archer or the Venture Brothers but holds its own against other more animated stuff from the East.Will watch more should Amazon offer it on Prime.
B003U6OTK8,Kenny G,4,This is a unique production and I found very comicly done.  Although there is a lot of cursing and I don't approve it for the very young.  Late teens on who are hooked on HALO and have a vivid imagination will find this production series enjoyable to watch.
B003ULUF9W,juan,5,This is a beautiful video show.  I love nature.  I enjoy watching this series because these landscapes and animal are on the verge of extinction.  This is a good documentary.
B003ULUF9W,Lawrence Rivett Jr. "Elvis Mercury",4,Stunning photography and lots of information on the wildlife and geographic features of South America.  If you love geography and learning about the native animals and plants of South America it is a great watch.
B003UMJTPW,AMason,4,My little ones figured out how to purchase videos and shows on our kindles and this one happened by accident! Fortunately its a good one and they love it.
B003UMJTPW,Cathy,5,My 3 yr old son loves George! AND I do believe he learned a word or concept 1 out of 2 episodes :)
B003UMJTPW,Claudine,5,We love Curious George. He is the cutest little monkey and always fixes his mistakes. All you need is love to make a family. And George proves that.
B003UMJTPW,John Johnson,5,We all watch Curious George in my family. I sometimes find myself watching it even after my kids have left the room...good fun for everyone in the family and you can surprisingly learn from it even at a later age...
B003UMJTPW,Monica,5,Hilarious and fun. Curious George does not disappoint! I thoroughly enjoy watching this with my two year old over and over again.
B003UOHP92,Lyns the cook,5,This show is too good. I can't help but put this one all the time. The set is nice n small in size so it doesn't take a lot of room on the self.
B003UOHP92,Michael Dobey,5,I have yet to see a bad 'futurama' show. Some are great and some are decent. But this show was consistantly great. In fact it won awards. The animation is top notch like usual and the blu ray version tops the dvd by miles. In fact this show is popular enough to release all the seasons on blu ray.
B003UPE4WC,Birder Girl,1,Elijah Wood is repugnant in the sex scenes. He should stick to playing elfs.  The script and plot are boring and badly executed. There are some fine actors stuck in this awful mess. Don't waste your time.
B003UPE4WC,Book Lover,2,Wish I could say the same for the acting. Elijah Wood sounded like he was in a high school production. His lameness colored the entire production.
B003UPE4WC,Donna L. Sako,5,Good acting and interesting story line and plot. Keeps you guessing throughout. I would recommend this to anyone who is interested in mysteries.
B003UPE4WC,Evie "book weaver",2,I did not enjoy this movie at all.  It was boring from beginning to end.  Not worth watching.  Pass it up.
B003UPE4WC,gregg dunn,3,All I can remember about this movie is the love scenes. The young lady preparing the spaghetti was so DELICIOUS !!Tobey Maguire is the not very convincing in this role.
B003UPE4WC,jean h.,2,Did not care for the story line.  The series was too far out to be realistic.  Just not my kind of movie.
B003UPE4WC,L. Grueneberg,4,At first I struggled with the story but as it continued my interest improved and I had to watch it to the end.  Give it s try.  The acting was good.
B003UPE4WC,Verna Metzger,5,Kept moving and was a great mystery
B003UU1UTC,Babbs,5,I loved this show and wish it were on a local network.  I loved the action and intrigue..bring on more like this!
B003UU1UTC,David Murphy "Nalvage",5,I find this show uplifting. All the characters are perfect. Hope this show continues on. Of course the main character is great.
B003UU1UTC,EGOlsen,5,I watched this once out of boredom and felt only slightly less bored when I was done. Haven't seen it enough to get a feel for the actors.
B003UU1UTC,E. Lillian Creveling,4,I enjoyed this series.  She is another &#34;wonder woman hero&#34;. But the show is interesting and charming. You will like it too.
B003UU1UTC,jasper,5,The characters are excellent actors and this is an exciting series to watch.  I always look forward to the next episode.
B003UU1UTC,John T. foster,4,It is nice to see a fresh new show with some interesting stories. Good actors having fun with some interesting twists.
B003UU1UTC,Joycyln Kessler,4,At first I didn't think I would like it because the main female actress didn't seem to be strong enough for her part but I changed my mind after the first couple of shows.  It is something I am watching now and enjoying it.  Time well spent!
B003UU1UTC,Lauri Mannikko,3,There is something to say about a series that highlights the star with sex appeal and an ability to escape violent situations without any real chance to escape. I say it's okay as entertainment.
B003UU1UTC,N. Foley,5,Really enjoying this show. It is better than we expected and we look forward to each new season as it is added.
B003UU1UTC,Oscar E,5,This is a really good show. There is great character building and the writers have created good story lines. Can't wait to watch more!
B003UU1UTC,Pamela "pvs",5,I love Annie and I love Auggie. The rest of the cast is awesome too. This show is just so engaging and fun to following/ I love spy shows anyway. I can really picture myself going in on a case with these people. I love how much they care about each other. It is an uncommonly brilliant show.
B003UU1UTC,Richard Newton,1,I never made it to the first commercial break. This is a stupid vapid show. You can easily skip this one.
B003UU1UTC,Scott Dyer,4,I really like watching shows like this one after the other and not week after week.  I really like most of the characters and the star is gorgeous!
B003UU1UTC,Shannon J.,1,Way too cutesy and not very intelligent. Not believable. I guess I need some grit in my tv watching. Watch Alias instead.
B003UU1UTC,TL in SB,4,This show involves very appealing characters involved in entirely unrealistic spy adventures.  But it's really fun to watch each assignment progress.  When bad things happen the edge is taken off so the entire family can watch.  I would recommend this show to anyone.
B003UU1UTC,Tony,3,Nothing good or bad to say about this series.  It is just an average show.  If you are in to real drama go somewhere else
B003UU1UTC,Tumbleweed,4,My wife and I both watch it. It has some fairly decent writers. They leave a few holes in the logic but it is certainly entertaining.
B003UU1UTC,Value Shopper Pensacola,4,My husband and I both enjoy this program.  It has a good story line and a lot of action.  We are looking forward to watching more.
B003UU1UTC,William R. Smith "Bill Smith",4,The plots are interesting and entertaining but not rigorously believable and the cast is very likable. Sometimes the lead is too much of an airhead to be seriously CIA.
B003V61JUK,azloree,3,My husband enjoys the eye candy and this is an easy watch with minimal violence and some humor.  Don't have to think too hard or pay that close attention to it.
B003V61JUK,Bob,4,IT'S a basic detective story with a twist . THE hero's Quote &#34; people say I DON't play with people very well&#34; sets the tone of the show. His smart mouth and deduction skills makes the typical untypical. IT IS A FUN WATCH.
B003V61JUK,carl,4,we watched #1 and #2 and wanted to buy #3 but there was no available discs.  maybe you will have some later.
B003V61JUK,Carolyn Skinner08,4,I like the people and the story. I miss Florida so good to see it again.  Good looking guy too
B003V61JUK,Christine A. Rushbrook,5,This is a great cop show! The main character is quirky and fun. The co-stars play off the main character. I love this show
B003V61JUK,CO GIRL,5,I doubt that this show will win any critical acclaim but it sure is fun to watch.  I'm going to continue to watch all seasons.Sometimes all you want from a TV show is a TV show.  There's plenty of hard shows and hard news out there if you prefer more depressing
B003V61JUK,DEEZEE,5,A little humor with a good mystery. The characters are interesting and so far it has not become a total soap opera.
B003V61JUK,Dennis F. Elwell,5,I really enjoyed the great story line and he development of characters. The movie kept you interested. I highly ecommend the whole series to murder mystery buffs.
B003V61JUK,Donna,4,I like The Glades: The Complete First Season DVD.  It was nice to watch it again expecially with out commercials.
B003V61JUK,eaglegrafix,3,Glades is an enjoyable watch because the actors play interesting characters and do it well. The surprising thing is that after watching 4 shows I now know how to fully predict each story. The writer's formula is overly simplistic and repetitive.  Humor saves most scenes and in the middle of a weak thread we get to like the main characters and actually care about them. There just needs to be a bit more intrigue and mystery than currently exists.  We'll see how the seasons develop.
B003V61JUK,j,3,I like this show though it does mimic other shows in the genre and location. Once settled into the story it is entertaining and believable.
B003V61JUK,Karen L. Hart "karen l hart",5,I think this is a very good show.  Love the main character.  I was so disappointed when A&E cancelled the series.  I am very pleased to be able to watch the series on Amazon Prime.
B003V61JUK,Katycaboose "Katty",3,Not too exited about this one.  Usual fair - chases and fights and gun shootings.  Feel .like have been there done that.
B003V61JUK,L Daughtridge,5,I just so enjoy the Glades series and am happy to have the beginnings. Now I can watch the new episodes coming up.
B003V61JUK,Leah,5,THE MAIN CHARACTER  IS GREAT. HE ALONE MAKES THIS SERIES WORTH WATCHING. INTERESTING TOPICS.
B003V61JUK,libbylab,5,This is one of my favorites and I was very glad to find it as an Amazon Prime offering.  My bias includes the fact that I spent my H.S. years in Ft. Lauderdale and was always fascinated by the Everglades.  Now I'm living in Florida again and still love the glades.  I really like this series even though many of the episodes are not set in the Glades at all.
B003V61JUK,LisserpieFamily,2,Sometimes a little slow on the stroy-- cant always &#34;like&#34; the charactersThe story lines are sometime slow & then predictable
B003V61JUK,Lizs Home Made,5,I thoroughly enjoyed this season. It is a good show. It does not have a lot of unsavory language or behavior.I  highly recommend this show!
B003V61JUK,mrs natural,5,This is a great series. We just decided to check it out and glad we did. It has a good story line and it entertaining. Working on the second season right now.
B003V61JUK,Peggy Carey,4,These are great shows to give yourself a good rest!  You'll find out you can't keep your eyes off and you always want more
B003V61JUK,Philip Logiudice,4,I have greatly enjoyed this series. In spite of the serious nature of the plot lines there is a lot of humor. I expect the next seasons (I have yet to watch) will show some improvements. Sometimes the Calle character is not too believable but hopefully that will change.
B003V61JUK,Phyllis DeSio,5,At first I did not know how I would like this program - however this really awesome show - can't wait until I see Season 2
B003V61JUK,Rebecca McCord,5,This is a fun show to watch at the end of the day. Lightweight and humorous .Good clean show.
B003V61JUK,Rene L. Hogan "R.L.Hogan",5,Great story line. Writers did not have to kill the program with a lot of gore to make the show believable.
B003V61JUK,Richard C. Anderson,5,Started watching this and got hooked on the characters.  Star-crossed lovers -- you know there is no way for something good to come of this.
B003V61JUK,Russell S,5,What can I say about this show. Matt Passmore is a genius..his timing is impeccable. I just love how his character is. He is a cross between Nate Filion and Columbo. Very handsome man.
B003V61JUK,S. Cowan,5,Great series. Police work with some twists and a lot of humor. I have really enjoyed this season and am looking forward to more.
B003V61JUK,Susan Crow,5,I enjoy most detective and police shows and this is no exception.  The characters and the story are both great.  I stay up at night to watch as many episodes as possible.  I would recommend it to anyone who enjoys this type of show.
B003V61JUK,Virginia Yank,4,I like the characters.  A police drama mixed with some humor.  The plots are better than most. This series is well worth a look.
B003VDX6MW,ablatt123,5,Love this series!  Its suspenseful and full of surprises cant wait for the next ones to come out love it
B003VDX6MW,Book worm,5,This is a fresh new show.  It does not have a lot of filth in it that so many new shows have.
B003VDX6MW,Charity1230 "Charity",5,Love it. Glad it's available on Amazon.  Love the storylines and expecially think Lucas Bryant is an awesome and gorgeous actor!
B003VDX6MW,Christina Enness "Christina Cat",5,Haven is one of the best SyFy shows ever created and has such a constant theme going on. One of the best things about this show is that Agent Audrey Parker shows up and is not immediately accepted; she has to work her way into the community's heart and she does. This tv show is for anyone who likes a bit of mystery in their lives and enjoys being led on a merry chase.
B003VDX6MW,Diane S,5,Purchased season 2 & 3 because I loved the first season so much.  Was able to catch season 4 on TV sure hope there is going to be a season 5.
B003VDX6MW,Kathy Miller,5,I miss watching all seasons as I had to work in the evenings.  I bought all seasons so I can catch up.
B003VDX6MW,KELLY MCCRADIC,5,From the beginning this weird mysterious town caught my attention but once I learned more with each episode each story line had me hooked! Hoping for season 4 of the troubles.
B003VDX6MW,Kendyle McDaniel,5,I just recently bought and viewed this series and it is great.  Each episode is a treat itself with a strange mystery occuring and there is an underlying mystery in the town and for the lead female agent. I could not stop watching once I started.
B003VDX6MW,Larry McAuley,5,In all truth I started out not liking this show and I couldn't tell you why.  It was certainly right up my alley as far as the kind of shows I like goes.  But as I got further into the series I have found that the story lines have gotten better and better which is unusual for a TV show.  Usually they start weakening by the third season.  So I wanted to go back and rewatch fron the beginning.  Thanks to Amazon I am able to do that.
B003VDX6MW,Laura Fletcher "WOLF Women",5,I love Haven. The people are very interesting. I am just waiting for season 2 to come out on DVD so I can buy it.
B003VDX6MW,Lynn McBee,4,Not bad for a scifi series. Prefer Fringe due to character development and less predictable. It did finally improve the last couple of shows.
B003VDX6MW,Mary Ceparano,5,Haven is a awesome series. Stephen King is awesome. I love anything and everything Stephen King. I have all three seasons and they are all awesome.
B003VDX6MW,raisinets38,5,I happened upon this show and wow I was hooked.  Great characters and fun theme. I would like to see more.
B003VDX6MW,ROY,5,This is one show you will want to watch each week.. The first season quickly lead me into the second season and now awaiting to see if they will have a third season..
B003VKMZI6,B. E. Harkins "Billy in South Ga",2,I could only some much stand the commentary and then decided to turn it off. The cast of Mystery Science Fiction Theatre is good to a point but then ruined the movie.
B003VPM6TO,Deborah Branson "DB",4,Jam and Jerusalem is totally entertaining!  I smile and laugh the whole show.  I would reccomend this show to all womem over 40  :)  It is priceless.
